airline.name,departure.airport,arrival.airport,day_of_week,month,departure_hour,scheduled_duration,is_delayed
67,80,320,3,4,13,135.0,0
64,80,320,3,4,13,135.0,0
68,80,320,3,4,13,135.0,0
181,80,27,3,4,13,150.0,0
179,80,27,3,4,13,150.0,0
182,80,28,3,4,12,150.0,0
174,19,30,3,4,7,148.0,1
6,87,202,3,4,12,110.0,0
52,221,195,3,4,12,65.0,0
208,251,57,3,4,6,67.0,0
181,37,392,3,4,14,100.0,1
23,37,392,3,4,14,100.0,1
141,37,392,3,4,14,100.0,1
182,463,60,3,4,14,120.0,0
198,365,341,3,4,12,240.0,0
46,4,141,3,4,3,150.0,1
107,304,13,3,4,11,120.0,0
111,277,254,3,4,10,50.0,0
67,80,350,3,4,13,115.0,0
222,80,350,3,4,13,115.0,0
78,407,219,3,4,11,50.0,0
116,161,123,3,4,12,80.0,0
105,319,123,3,4,12,40.0,0
32,342,70,3,4,13,67.0,0
222,227,151,3,4,12,175.0,0
182,227,151,3,4,12,175.0,0
41,272,84,3,4,0,164.0,0
213,204,349,3,4,12,120.0,1
222,73,386,3,4,10,165.0,0
68,73,386,3,4,10,165.0,0
68,450,387,3,4,12,175.0,1
182,450,387,3,4,12,175.0,1
19,27,296,3,4,14,115.0,0
102,451,102,3,4,12,155.0,0
66,451,102,3,4,12,155.0,0
127,451,102,3,4,12,155.0,0
67,451,102,3,4,12,155.0,0
68,451,102,3,4,12,155.0,0
182,451,102,3,4,12,155.0,0
167,403,221,3,4,14,100.0,0
168,184,3,3,4,2,150.0,0
7,184,3,3,4,2,150.0,0
8,184,3,3,4,2,150.0,0
123,295,164,3,4,12,130.0,0
67,38,152,3,4,14,155.0,0
116,81,59,3,4,12,100.0,0
123,79,251,3,4,12,95.0,0
26,299,314,3,4,12,160.0,0
123,299,21,3,4,12,115.0,0
123,299,178,3,4,12,100.0,0
227,438,374,3,4,13,51.0,0
167,20,344,3,4,13,75.0,0
167,411,344,3,4,13,70.0,0
167,109,344,3,4,13,70.0,0
37,403,225,3,4,14,95.0,0
111,403,225,3,4,14,95.0,0
23,403,225,3,4,14,95.0,0
83,403,225,3,4,14,95.0,0
111,403,225,3,4,14,95.0,0
221,245,194,3,4,5,110.0,0
181,73,318,3,4,9,170.0,0
179,73,318,3,4,9,170.0,0
20,73,318,3,4,9,170.0,0
86,73,318,3,4,9,170.0,0
214,73,318,3,4,9,170.0,0
222,73,318,3,4,9,170.0,0
54,369,129,3,4,11,175.0,0
20,369,324,3,4,11,220.0,0
86,369,324,3,4,11,220.0,0
128,369,324,3,4,11,220.0,0
222,369,324,3,4,11,220.0,0
182,369,324,3,4,11,220.0,0
20,369,387,3,4,11,135.0,0
86,369,387,3,4,11,135.0,0
128,369,387,3,4,11,135.0,0
222,369,387,3,4,11,135.0,0
127,369,387,3,4,11,135.0,0
160,356,331,3,4,6,84.0,0
127,369,314,3,4,11,170.0,0
172,462,264,3,4,14,30.0,0
75,303,36,3,4,9,75.0,0
57,272,212,3,4,0,145.0,0
167,63,344,3,4,13,55.0,0
126,327,163,3,4,5,35.0,0
182,155,387,3,4,12,155.0,0
182,155,126,3,4,12,130.0,0
167,122,37,3,4,14,80.0,0
66,403,2,3,4,16,100.0,0
37,403,2,3,4,16,100.0,0
65,403,2,3,4,16,100.0,0
111,403,2,3,4,16,100.0,0
59,403,2,3,4,16,100.0,0
23,403,2,3,4,16,100.0,0
83,403,2,3,4,16,100.0,0
24,403,2,3,4,16,100.0,0
183,403,2,3,4,16,100.0,0
168,403,2,3,4,16,100.0,0
68,403,2,3,4,16,100.0,0
227,444,2,3,4,16,36.0,0
151,343,2,3,4,15,67.0,0
67,451,319,3,4,13,155.0,0
222,162,319,3,4,12,160.0,0
102,162,319,3,4,12,160.0,0
54,369,319,3,4,12,165.0,0
203,347,319,3,4,13,105.0,0
67,347,319,3,4,13,105.0,0
19,347,319,3,4,13,105.0,0
181,347,319,3,4,13,105.0,0
182,451,319,3,4,12,155.0,0
52,398,185,3,4,11,60.0,0
69,368,28,3,4,12,140.0,0
66,368,28,3,4,12,140.0,0
182,368,120,3,4,12,145.0,0
66,368,125,3,4,12,245.0,0
180,368,125,3,4,12,245.0,0
127,368,60,3,4,12,165.0,0
222,368,60,3,4,12,165.0,0
67,368,60,3,4,12,165.0,0
182,368,320,3,4,12,160.0,0
181,368,120,3,4,12,150.0,0
179,368,120,3,4,12,150.0,0
222,368,324,3,4,12,190.0,0
182,368,324,3,4,12,190.0,0
127,368,120,3,4,12,135.0,0
222,368,120,3,4,12,135.0,0
182,368,120,3,4,12,135.0,0
222,368,387,3,4,12,140.0,0
127,368,387,3,4,12,140.0,0
181,368,27,3,4,12,135.0,0
179,368,27,3,4,12,135.0,0
214,412,386,3,4,12,255.0,0
68,412,386,3,4,12,255.0,0
214,412,328,3,4,12,180.0,0
216,412,328,3,4,12,180.0,0
23,412,328,3,4,12,180.0,0
194,412,328,3,4,12,180.0,0
141,412,328,3,4,12,180.0,0
21,412,328,3,4,12,180.0,0
90,412,261,3,4,12,130.0,1
167,332,256,3,4,13,105.0,0
167,332,289,3,4,13,130.0,0
151,332,162,3,4,12,42.0,0
181,37,102,3,4,12,165.0,0
181,37,126,3,4,12,130.0,0
179,37,126,3,4,12,130.0,0
181,37,317,3,4,12,135.0,0
179,37,317,3,4,12,135.0,0
68,80,350,3,4,13,115.0,0
116,223,125,3,4,12,100.0,0
116,175,125,3,4,12,80.0,0
117,320,125,3,4,12,80.0,0
116,420,125,3,4,12,75.0,0
116,161,317,3,4,13,125.0,0
66,161,317,3,4,13,125.0,0
116,161,164,3,4,12,85.0,0
116,161,245,3,4,12,115.0,0
116,161,228,3,4,12,105.0,0
116,161,190,3,4,12,95.0,0
116,161,223,3,4,12,90.0,0
116,161,318,3,4,11,140.0,1
208,250,57,3,4,5,40.0,0
115,454,159,3,4,11,40.0,0
213,76,283,3,4,10,130.0,0
52,337,185,3,4,10,130.0,0
104,329,363,3,4,15,134.0,0
104,424,273,3,4,16,13.0,0
167,98,293,3,4,13,60.0,0
34,137,238,3,4,12,45.0,0
34,279,101,3,4,12,55.0,0
66,227,317,3,4,12,185.0,0
181,227,317,3,4,12,185.0,0
182,227,317,3,4,12,185.0,0
68,227,317,3,4,12,185.0,0
19,227,317,3,4,12,185.0,0
227,201,44,3,4,14,167.0,1
19,162,320,3,4,11,135.0,0
179,162,320,3,4,11,135.0,0
182,162,120,3,4,11,130.0,0
182,162,320,3,4,11,135.0,0
52,221,76,3,4,11,75.0,0
202,425,76,3,4,10,85.0,0
202,77,76,3,4,10,80.0,0
202,106,56,3,4,10,85.0,0
20,143,81,3,4,7,80.0,0
183,403,37,3,4,15,90.0,0
183,53,344,3,4,15,95.0,0
167,53,2,3,4,14,145.0,0
208,232,57,3,4,0,78.0,0
203,370,151,3,4,11,105.0,0
19,370,151,3,4,11,105.0,0
181,370,151,3,4,11,105.0,0
140,193,93,3,4,12,210.0,0
106,193,93,3,4,12,210.0,0
227,402,113,3,4,13,145.0,0
140,34,387,3,4,10,115.0,0
64,34,387,3,4,10,115.0,0
179,34,387,3,4,10,115.0,0
181,34,387,3,4,10,115.0,0
19,34,387,3,4,10,115.0,0
209,104,171,3,4,6,105.0,0
222,451,102,3,4,12,165.0,0
222,451,126,3,4,12,145.0,0
67,451,126,3,4,12,145.0,0
182,451,126,3,4,12,145.0,0
182,451,320,3,4,12,170.0,0
222,451,28,3,4,12,120.0,0
112,40,198,3,4,10,54.0,0
167,88,225,3,4,13,70.0,0
23,268,37,3,4,14,140.0,0
59,268,37,3,4,14,140.0,0
83,268,37,3,4,14,140.0,0
111,268,37,3,4,14,140.0,0
183,268,37,3,4,14,130.0,0
183,268,344,3,4,14,85.0,0
111,268,344,3,4,13,85.0,0
66,268,23,3,4,13,340.0,0
111,268,23,3,4,13,340.0,0
89,268,23,3,4,13,340.0,0
65,268,23,3,4,13,340.0,0
27,268,23,3,4,13,340.0,0
83,268,23,3,4,13,340.0,0
183,268,344,3,4,13,85.0,0
37,268,344,3,4,13,85.0,0
111,268,344,3,4,13,85.0,0
23,268,344,3,4,13,85.0,0
83,268,344,3,4,13,85.0,0
65,268,344,3,4,13,85.0,0
213,401,131,3,4,11,90.0,0
121,140,132,3,4,7,45.0,0
227,128,113,3,4,14,137.0,0
182,416,28,3,4,13,115.0,0
67,376,114,3,4,14,140.0,0
167,448,37,3,4,14,80.0,0
180,73,379,3,4,14,160.0,0
69,73,379,3,4,14,160.0,0
66,73,379,3,4,14,160.0,0
182,73,50,3,4,12,120.0,0
140,69,388,3,4,13,180.0,0
68,69,388,3,4,13,180.0,0
102,69,388,3,4,13,180.0,0
182,69,388,3,4,13,180.0,0
67,69,388,3,4,13,180.0,0
66,69,318,3,4,13,120.0,0
44,315,217,3,4,11,205.0,0
16,311,211,3,4,13,65.0,1
105,5,266,3,4,12,65.0,0
179,298,350,3,4,13,110.0,0
127,298,350,3,4,13,110.0,0
116,189,125,3,4,11,80.0,0
34,217,101,3,4,12,90.0,0
115,202,101,3,4,12,60.0,0
208,185,255,3,4,6,98.0,0
222,227,204,3,4,13,170.0,1
182,227,204,3,4,13,170.0,1
116,14,147,3,4,12,90.0,0
116,161,147,3,4,12,65.0,0
208,324,375,3,4,6,110.0,0
68,73,102,3,4,11,155.0,0
102,73,102,3,4,11,155.0,0
127,80,317,3,4,11,140.0,0
222,80,317,3,4,11,140.0,0
182,80,317,3,4,11,140.0,0
181,460,359,3,4,15,120.0,0
203,460,151,3,4,14,115.0,0
67,460,151,3,4,14,115.0,0
19,460,151,3,4,14,115.0,0
181,460,151,3,4,14,115.0,0
179,460,120,3,4,13,195.0,0
19,460,120,3,4,13,195.0,0
182,463,120,3,4,13,145.0,0
211,89,47,3,4,9,50.0,0
213,429,343,3,4,10,70.0,0
202,429,76,3,4,9,60.0,1
89,401,179,3,4,12,65.0,0
206,401,179,3,4,12,65.0,0
201,401,179,3,4,12,65.0,0
146,401,179,3,4,12,65.0,0
86,401,179,3,4,12,65.0,0
59,401,179,3,4,12,65.0,0
65,401,179,3,4,12,65.0,0
78,401,179,3,4,12,65.0,0
183,216,283,3,4,14,60.0,0
168,216,283,3,4,14,60.0,0
146,216,283,3,4,14,60.0,0
86,216,283,3,4,14,60.0,0
83,216,283,3,4,14,60.0,0
155,216,343,3,4,14,75.0,0
214,216,343,3,4,14,75.0,0
206,216,343,3,4,14,75.0,0
201,216,343,3,4,14,75.0,0
183,216,343,3,4,14,75.0,0
168,216,343,3,4,14,75.0,0
166,216,343,3,4,14,75.0,0
162,216,343,3,4,14,75.0,0
146,216,343,3,4,14,75.0,0
82,216,343,3,4,14,75.0,0
106,216,343,3,4,14,75.0,0
99,216,343,3,4,14,75.0,0
86,216,343,3,4,14,75.0,0
192,108,332,3,4,5,155.0,0
71,134,332,3,4,5,130.0,0
216,414,328,3,4,9,185.0,0
23,414,328,3,4,9,185.0,0
21,414,328,3,4,9,185.0,0
175,380,343,3,4,12,90.0,0
50,380,343,3,4,12,90.0,0
23,380,343,3,4,12,90.0,0
17,380,343,3,4,12,90.0,0
97,380,189,3,4,12,250.0,0
30,414,185,3,4,10,175.0,0
86,221,330,3,4,12,70.0,0
177,221,330,3,4,12,70.0,0
146,221,330,3,4,12,70.0,0
66,73,294,3,4,10,160.0,0
67,73,294,3,4,10,160.0,0
203,347,387,3,4,13,130.0,0
67,347,387,3,4,13,130.0,0
19,347,387,3,4,13,130.0,0
181,347,387,3,4,13,130.0,0
203,347,60,3,4,13,180.0,0
67,347,60,3,4,13,180.0,0
19,347,60,3,4,13,180.0,0
61,406,95,3,4,10,80.0,0
182,376,120,3,4,12,160.0,0
68,38,152,3,4,14,155.0,0
116,79,147,3,4,12,115.0,0
182,371,129,3,4,11,285.0,0
182,371,317,3,4,11,155.0,0
182,368,93,3,4,12,190.0,0
66,368,93,3,4,12,190.0,0
181,368,93,3,4,12,190.0,0
68,368,93,3,4,12,190.0,0
19,368,93,3,4,12,190.0,0
222,368,93,3,4,12,190.0,0
222,227,93,3,4,13,125.0,0
208,405,255,3,4,6,80.0,0
167,41,344,3,4,12,110.0,0
167,11,344,3,4,13,80.0,0
68,73,344,3,4,1,770.0,0
167,403,137,3,4,14,120.0,0
37,403,225,3,4,14,95.0,0
65,403,225,3,4,14,95.0,0
111,403,225,3,4,14,95.0,0
23,403,225,3,4,14,95.0,0
83,403,225,3,4,14,95.0,0
183,403,225,3,4,14,95.0,0
167,36,208,3,4,13,35.0,0
66,243,28,3,4,12,155.0,0
69,73,318,3,4,9,170.0,0
182,73,318,3,4,9,170.0,0
167,61,140,3,4,13,110.0,0
19,73,250,3,4,11,145.0,0
66,298,60,3,4,13,145.0,0
181,298,60,3,4,13,145.0,0
182,298,60,3,4,13,145.0,0
68,298,60,3,4,13,145.0,0
222,298,60,3,4,13,145.0,0
179,298,387,3,4,13,130.0,0
222,298,60,3,4,13,145.0,1
67,298,60,3,4,13,145.0,1
182,298,60,3,4,13,145.0,1
181,298,189,3,4,13,175.0,0
203,298,189,3,4,13,175.0,0
157,319,61,3,4,11,160.0,0
179,37,204,3,4,13,150.0,1
66,38,204,3,4,12,140.0,1
181,347,204,3,4,13,100.0,0
2,25,331,3,4,8,73.0,0
182,162,122,3,4,11,175.0,0
167,53,87,3,4,14,90.0,0
183,53,2,3,4,15,145.0,0
68,53,2,3,4,15,145.0,0
179,37,320,3,4,12,215.0,0
181,37,129,3,4,12,120.0,0
179,37,129,3,4,12,120.0,0
23,37,129,3,4,12,120.0,0
116,407,125,3,4,9,250.0,1
116,318,125,3,4,11,95.0,0
116,17,125,3,4,12,80.0,0
216,380,283,3,4,13,55.0,1
50,380,283,3,4,13,55.0,1
23,380,283,3,4,13,55.0,1
20,380,283,3,4,13,55.0,1
155,401,283,3,4,12,90.0,0
214,401,283,3,4,12,90.0,0
213,401,283,3,4,10,95.0,0
68,73,28,3,4,14,165.0,0
66,73,28,3,4,9,165.0,0
216,380,138,3,4,13,240.0,0
17,380,138,3,4,13,240.0,0
101,369,138,3,4,11,170.0,0
101,162,138,3,4,12,155.0,0
19,80,138,3,4,12,150.0,0
59,401,138,3,4,10,250.0,0
99,401,138,3,4,10,230.0,0
86,38,189,3,4,12,195.0,0
222,38,189,3,4,12,195.0,0
69,38,189,3,4,12,195.0,0
182,38,189,3,4,12,195.0,0
182,38,189,3,4,12,210.0,0
222,73,126,3,4,9,160.0,0
101,73,126,3,4,9,160.0,0
203,73,126,3,4,9,160.0,0
68,73,126,3,4,9,160.0,0
67,73,126,3,4,9,160.0,0
182,73,126,3,4,9,160.0,0
64,73,126,3,4,9,160.0,0
16,311,343,3,4,12,120.0,0
50,311,343,3,4,12,120.0,0
82,311,343,3,4,12,120.0,0
167,283,37,3,4,13,105.0,0
167,53,44,3,4,14,150.0,0
227,53,44,3,4,12,160.0,1
197,163,218,3,4,4,150.0,0
50,401,27,3,4,10,345.0,0
206,401,211,3,4,9,130.0,0
201,401,211,3,4,9,130.0,0
213,401,55,3,4,9,85.0,0
167,58,37,3,4,13,55.0,0
181,376,50,3,4,12,115.0,0
181,69,318,3,4,13,120.0,0
68,69,318,3,4,13,120.0,0
222,69,318,3,4,13,120.0,0
140,69,204,3,4,13,100.0,0
67,69,204,3,4,13,100.0,0
181,69,324,3,4,13,115.0,0
127,69,189,3,4,12,120.0,0
67,69,189,3,4,12,120.0,0
39,69,318,3,4,12,125.0,0
123,79,251,3,4,12,100.0,0
167,424,44,3,4,13,60.0,0
37,403,225,3,4,13,95.0,0
65,403,225,3,4,13,95.0,0
111,403,225,3,4,13,95.0,0
23,403,225,3,4,13,95.0,0
83,403,225,3,4,13,95.0,0
167,130,344,3,4,13,70.0,0
116,137,125,3,4,11,105.0,0
193,25,258,3,4,6,69.0,0
75,159,97,3,4,4,65.0,0
71,134,332,3,4,12,130.0,0
67,73,318,3,4,8,160.0,0
66,73,318,3,4,8,160.0,0
222,73,318,3,4,8,160.0,0
127,73,318,3,4,8,160.0,0
64,73,318,3,4,8,160.0,0
68,73,318,3,4,8,160.0,0
179,369,320,3,4,11,155.0,0
127,369,320,3,4,11,155.0,0
19,369,320,3,4,11,155.0,0
20,369,386,3,4,11,120.0,0
86,369,386,3,4,11,120.0,0
128,369,386,3,4,11,120.0,0
127,369,386,3,4,11,120.0,0
222,369,386,3,4,11,120.0,0
181,369,324,3,4,11,195.0,0
179,369,324,3,4,11,195.0,0
23,369,324,3,4,11,195.0,0
194,369,324,3,4,11,195.0,0
127,369,324,3,4,11,195.0,0
214,369,261,3,4,11,160.0,0
180,369,138,3,4,11,175.0,0
222,369,314,3,4,11,190.0,0
66,369,314,3,4,11,190.0,0
180,369,314,3,4,11,190.0,0
181,369,386,3,4,11,115.0,0
203,369,386,3,4,11,115.0,0
67,369,386,3,4,11,115.0,0
19,369,386,3,4,11,115.0,0
181,80,27,3,4,11,150.0,0
179,80,27,3,4,11,150.0,0
17,80,27,3,4,11,150.0,0
182,80,320,3,4,11,130.0,0
89,80,318,3,4,11,155.0,0
201,121,146,3,4,7,270.0,0
158,121,146,3,4,7,270.0,0
210,121,146,3,4,7,270.0,0
111,121,146,3,4,7,270.0,0
182,73,102,3,4,11,155.0,0
66,73,102,3,4,11,155.0,0
67,73,102,3,4,11,155.0,0
68,138,50,3,4,14,105.0,1
102,138,50,3,4,14,105.0,1
182,138,50,3,4,14,105.0,1
67,138,50,3,4,14,105.0,1
102,138,28,3,4,14,175.0,0
182,138,28,3,4,14,175.0,0
66,138,28,3,4,14,175.0,0
67,138,28,3,4,14,175.0,0
208,71,375,3,4,6,97.0,0
1,387,22,3,4,12,50.0,0
149,121,106,3,4,8,90.0,0
108,121,106,3,4,8,90.0,0
54,121,106,3,4,8,90.0,0
145,198,188,3,4,6,75.0,0
67,193,49,3,4,12,125.0,0
222,193,49,3,4,12,125.0,0
203,68,151,3,4,14,135.0,0
67,68,151,3,4,14,135.0,0
19,68,151,3,4,14,135.0,0
181,68,151,3,4,14,135.0,0
222,68,250,3,4,14,160.0,0
222,164,392,3,4,14,180.0,0
102,164,392,3,4,14,180.0,0
222,164,392,3,4,14,185.0,0
102,164,392,3,4,14,185.0,0
67,80,392,3,4,14,105.0,0
222,80,392,3,4,14,105.0,0
127,80,392,3,4,14,105.0,0
64,80,392,3,4,14,105.0,0
68,80,392,3,4,14,105.0,0
222,460,318,3,4,13,175.0,0
101,460,318,3,4,13,175.0,0
203,460,318,3,4,13,175.0,0
68,460,318,3,4,13,175.0,0
67,460,318,3,4,13,175.0,0
66,460,318,3,4,13,175.0,0
182,460,318,3,4,13,175.0,0
64,460,318,3,4,13,175.0,0
181,460,60,3,4,13,120.0,0
182,463,126,3,4,13,105.0,0
182,463,189,3,4,12,165.0,0
193,85,335,3,4,4,85.0,0
30,378,330,3,4,9,130.0,0
52,384,278,3,4,10,210.0,0
49,384,275,3,4,9,70.0,0
208,48,57,3,4,5,45.0,0
208,449,255,3,4,6,119.0,0
193,85,331,3,4,4,280.0,0
160,356,331,3,4,6,83.0,0
208,8,57,3,4,6,107.0,0
94,12,366,3,4,9,95.0,0
166,27,344,3,4,17,110.0,0
216,27,37,3,4,16,115.0,0
206,27,37,3,4,16,115.0,0
183,27,37,3,4,16,115.0,0
86,27,37,3,4,16,115.0,0
19,27,37,3,4,16,115.0,0
78,27,37,3,4,16,115.0,0
27,27,344,3,4,16,105.0,1
66,27,344,3,4,16,105.0,1
116,27,344,3,4,16,105.0,1
222,227,66,3,4,12,175.0,0
125,227,66,3,4,12,175.0,0
71,135,97,3,4,11,55.0,0
181,73,120,3,4,9,140.0,0
222,73,317,3,4,9,155.0,0
222,368,189,3,4,12,185.0,1
182,368,189,3,4,12,185.0,1
102,368,386,3,4,12,105.0,0
66,368,386,3,4,12,105.0,0
127,368,386,3,4,12,105.0,0
67,368,386,3,4,12,105.0,0
68,368,386,3,4,12,105.0,0
182,368,386,3,4,12,105.0,0
222,368,27,3,4,12,135.0,0
182,368,27,3,4,12,135.0,0
182,368,120,3,4,11,140.0,0
181,368,60,3,4,11,175.0,0
179,368,60,3,4,11,175.0,0
181,368,27,3,4,11,135.0,0
179,368,27,3,4,11,135.0,0
182,368,28,3,4,11,125.0,0
222,368,28,3,4,11,125.0,0
69,368,28,3,4,11,125.0,0
68,368,28,3,4,11,125.0,0
127,368,386,3,4,11,105.0,0
16,412,261,3,4,12,130.0,0
65,412,261,3,4,12,130.0,0
16,412,343,3,4,11,100.0,0
50,412,343,3,4,11,100.0,0
82,412,343,3,4,11,100.0,0
127,164,317,3,4,13,180.0,0
222,164,317,3,4,13,180.0,0
66,164,60,3,4,13,250.0,0
61,133,216,3,4,10,100.0,0
18,440,314,3,4,9,130.0,1
83,216,343,3,4,14,75.0,0
59,216,343,3,4,14,75.0,0
65,216,343,3,4,14,75.0,0
78,216,343,3,4,14,75.0,0
89,216,343,3,4,14,75.0,0
127,366,318,3,4,14,60.0,1
167,63,225,3,4,14,75.0,0
167,63,225,3,4,12,80.0,0
182,156,250,3,4,14,145.0,0
102,156,126,3,4,13,125.0,1
66,156,126,3,4,13,125.0,1
127,156,126,3,4,13,125.0,1
216,380,330,3,4,12,50.0,0
208,380,330,3,4,12,50.0,0
175,380,330,3,4,12,50.0,0
97,380,330,3,4,12,50.0,0
21,380,330,3,4,12,50.0,0
190,442,237,3,4,0,107.0,0
208,96,57,3,4,5,75.0,0
52,399,185,3,4,9,130.0,0
30,221,326,3,4,10,50.0,0
116,161,159,3,4,12,115.0,0
116,161,101,3,4,11,115.0,0
94,24,13,3,4,9,115.0,0
222,370,196,3,4,12,140.0,0
101,370,196,3,4,12,140.0,0
203,370,196,3,4,12,140.0,0
68,370,196,3,4,12,140.0,0
67,370,196,3,4,12,140.0,0
182,370,196,3,4,12,140.0,0
116,170,205,3,4,10,80.0,0
